date,rank,song,artist,last-week,peak-rank,weeks-on-board,label
1987-06-06,77,The Right Thing,Simply Red,41,27,15,happy
1987-06-06,78,One For The Mockingbird,Cutting Crew,,78,1,happy
1987-06-06,79,If I Was Your Girlfriend,Prince,83,79,2,happy
1987-06-06,80,Sign 'O' The Times,Prince,49,3,14,happy
1987-06-06,81,Get That Love,Thompson Twins,52,31,11,happy
1987-06-06,82,Should I See,Frozen Ghost,69,69,9,happy
1987-06-06,83,Right Next Door (Because Of Me),The Robert Cray Band,80,80,4,happy
1987-06-06,84,Rock Steady,The Whispers,,84,1,happy
1987-06-06,85,She Don't Look Back,Dan Fogelberg,89,85,2,happy
1987-06-06,86,Midnight Blue,Lou Gramm,72,5,19,happy
1987-06-06,87,"Hypnotize Me (From ""Innerspace"")",Wang Chung,,87,1,happy
1987-06-06,88,Break Every Rule,Tina Turner,74,74,5,happy
1987-06-06,89,I'm No Angel,The Gregg Allman Band,84,49,10,1
1987-06-06,90,Shy Girl,Stacey Q,91,89,9,happy
1987-06-06,91,Can't We Try,Dan Hill (Duet With Vonda Shepard),,91,1,happy
1987-06-06,92,Mary's Prayer,Danny Wilson,,92,1,sad
1987-06-06,93,Luka,Suzanne Vega,,93,1,happy
1987-06-06,94,Man Against The World,Survivor,88,86,5,sad
1987-06-06,95,Somebody Save Me,Cinderella,71,66,7,1
1987-06-06,96,There's Nothing Better Than Love,Luther Vandross with Gregory Hines,82,50,13,sad
1987-06-06,97,Lean On Me,Club Nouveau,73,1,17,happy
1987-06-06,98,Come As You Are,Peter Wolf,93,15,15,sad
1987-06-06,99,What's Going On,Cyndi Lauper,81,12,13,happy
1987-06-06,100,Stone Love,Kool & The Gang,87,10,18,happy
1987-05-02,1,(I Just) Died In Your Arms,Cutting Crew,5,1,9,1
1987-05-02,2,Looking For A New Love,Jody Watley,4,2,9,1
1987-05-02,3,Don't Dream It's Over,Crowded House,2,2,16,happy
1987-05-02,4,La Isla Bonita,Madonna,7,4,7,happy
1987-05-02,5,Sign 'O' The Times,Prince,3,3,9,happy
1987-05-02,6,With or Without You,U2,10,6,7,sad
1987-05-02,7,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,1,1,11,happy
1987-05-02,8,The Finer Things,Steve Winwood,8,8,13,happy
1987-05-02,9,Nothing's Gonna Stop Us Now,Starship,6,1,14,happy
1987-05-02,10,Stone Love,Kool & The Gang,12,10,13,happy
1987-05-02,11,Walking Down Your Street,The Bangles,11,11,12,happy
1987-05-02,12,Midnight Blue,Lou Gramm,9,5,14,happy
1987-05-02,13,Heat Of The Night,Bryan Adams,18,13,6,happy
1987-05-02,14,What's Going On,Cyndi Lauper,16,14,8,happy
1987-05-02,15,Come As You Are,Peter Wolf,15,15,10,sad
1987-05-02,16,The Lady In Red,Chris de Burgh,19,16,12,sad
1987-05-02,17,Dominoes,Robbie Nevil,14,14,12,happy
1987-05-02,18,Big Love,Fleetwood Mac,22,18,6,happy
1987-05-02,19,Talk Dirty To Me,Poison,21,19,8,happy
1987-05-02,20,Right On Track,The Breakfast Club,25,20,8,1
1987-05-02,21,Nothing's Gonna Change My Love For You,Glenn Medeiros,24,21,12,0
1987-05-02,22,Serious,Donna Allen,23,22,12,happy
1987-05-02,23,You Keep Me Hangin' On,Kim Wilde,29,23,6,1
1987-05-02,24,I Know What I Like,Huey Lewis & The News,28,24,5,happy
1987-05-02,25,Lean On Me,Club Nouveau,13,1,12,happy
1987-05-02,26,Always,Atlantic Starr,33,26,6,sad
1987-05-02,27,Se La,Lionel Richie,31,27,6,happy
1987-05-02,28,Ship Of Fools (Save Me From Tomorrow),World Party,27,27,12,happy
1987-05-02,29,Wanted Dead Or Alive,Bon Jovi,36,29,4,happy
1987-05-02,30,If She Would Have Been Faithful. . .,Chicago,34,30,7,happy
1987-05-02,31,The Right Thing,Simply Red,35,31,10,happy
1987-05-02,32,Come Go With Me,Expose,17,5,15,happy
1987-05-02,33,Get That Love,Thompson Twins,37,33,6,happy
1987-05-02,34,Day-In Day-Out,David Bowie,38,34,5,happy
1987-05-02,35,Meet Me Half Way,Kenny Loggins,39,35,9,0
1987-05-02,36,Heartbreak Beat,Psychedelic Furs,42,36,8,happy
1987-05-02,37,You Can Call Me Al,Paul Simon,40,37,20,happy
1987-05-02,38,Diamonds,Herb Alpert,47,38,4,happy
1987-05-02,39,In Too Deep,Genesis,51,39,2,0
1987-05-02,40,Head To Toe,Lisa Lisa And Cult Jam,53,40,4,happy
1987-05-02,41,Can'tcha Say (You Believe In Me)/Still In Love,Boston,20,20,9,sad
1987-05-02,42,Fascinated,Company B,45,42,7,happy
1987-05-02,43,Just To See Her,Smokey Robinson,55,43,6,1
1987-05-02,44,"Tonight, Tonight, Tonight",Genesis,26,3,12,happy
1987-05-02,45,Show Me,The Cover Girls,46,45,10,happy
1987-05-02,46,Let's Go!,Wang Chung,30,9,15,happy
1987-05-02,47,Lessons In Love,Level 42,56,47,5,happy
1987-05-02,48,Songbird,Kenny G,57,48,5,sad
1987-05-02,49,Brass Monkey,Beastie Boys,48,48,7,1
1987-05-02,50,Let's Wait Awhile,Janet Jackson,41,2,16,0
1987-05-02,51,Smoking Gun,The Robert Cray Band,32,22,13,happy
1987-05-02,52,Same Ole Love (365 Days A Year),Anita Baker,62,52,7,happy
1987-05-02,53,The Final Countdown,Europe,44,8,15,2
1987-05-02,54,Boom Boom (Let's Go Back To My Room),Paul Lekakis,54,43,9,happy
1987-05-02,55,There's Nothing Better Than Love,Luther Vandross with Gregory Hines,58,55,8,sad
1987-05-02,56,I'm No Angel,The Gregg Allman Band,66,56,5,1
1987-05-02,57,Don't Disturb This Groove,The System,69,57,4,happy
1987-05-02,58,What You Get Is What You See,Tina Turner,49,13,13,happy
1987-05-02,59,Endless Nights,Eddie Money,70,59,4,happy
1987-05-02,60,Living In A Dream,Pseudo Echo,63,60,6,happy
1987-05-02,61,Mandolin Rain,Bruce Hornsby & The Range,50,4,16,sad
1987-05-02,62,"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram,52,2,20,0
1987-05-02,63,The Honeythief,Hipsway,43,19,15,happy
1987-05-02,64,The Secret Of My Success,Night Ranger,64,64,6,1
1987-05-02,65,I'll Still Be Loving You,Restless Heart,73,65,4,sad
1987-05-02,66,Jammin' Me,Tom Petty And The Heartbreakers,84,66,2,happy
1987-05-02,67,We Are What We Are,The Other Ones,78,67,3,happy
1987-05-02,68,Young Blood,Bruce Willis,71,68,4,sad
1987-05-02,69,As We Lay,Shirley Murdock,60,23,16,0
1987-05-02,70,Sweet Sixteen,Billy Idol,94,70,2,sad
1987-05-02,71,You Got It All,The Jets,68,3,25,happy
1987-05-02,72,I Got The Feelin' (It's Over),Gregory Abbott,67,56,11,happy
1987-05-02,73,Back And Forth,Cameo,86,73,2,happy
1987-05-02,74,Don't Give Up,Peter Gabriel/Kate Bush,72,72,5,1
1987-05-02,75,I Will Be There,Glass Tiger,59,34,10,happy
1987-05-02,76,Why Can't This Night Go On Forever,Journey,83,76,2,happy
1987-05-02,77,Soul City,Partland Brothers,,77,1,happy
1987-05-02,78,Should I See,Frozen Ghost,80,78,4,happy
1987-05-02,79,Baby Grand,Billy Joel featuring Ray Charles,75,75,5,1
1987-05-02,80,Black Dog,Newcity Rockers,82,80,3,happy
1987-05-02,81,Winner Takes It All,Sammy Hagar,81,54,12,sad
1987-05-02,82,It's Tricky,Run-D.M.C.,74,57,10,2
1987-05-02,83,Dirty Water,Rock And Hyde,97,83,2,sad
1987-05-02,84,Wild Horses,Gino Vannelli,85,84,3,happy
1987-05-02,85,Somebody Save Me,Cinderella,91,85,2,1
1987-05-02,86,Meet El Presidente,Duran Duran,,86,1,happy
1987-05-02,87,Rock The Night,Europe,,87,1,1
1987-05-02,88,Something So Strong,Crowded House,,88,1,happy
1987-05-02,89,I'd Still Say Yes,Klymaxx,,89,1,0
1987-05-02,90,Something In My House,Dead Or Alive,96,90,2,happy
1987-05-02,91,Heart And Soul,T'Pau,,91,1,happy
1987-05-02,92,I Wanna Go Back,Eddie Money,87,14,20,1
1987-05-02,93,Go See The Doctor,Kool Moe Dee,89,89,3,happy
1987-05-02,94,Never Enough,Patty Smyth,88,61,10,0
1987-05-02,95,Shy Girl,Stacey Q,92,89,4,happy
1987-05-02,96,That Ain't Love,REO Speedwagon,77,16,14,happy
1987-05-02,97,Livin' On A Prayer,Bon Jovi,79,1,21,happy
1987-05-02,98,Big Time,Peter Gabriel,76,8,23,happy
1987-05-02,99,Light Of Day,The Barbusters (Joan Jett And The Blackhearts),61,33,11,1
1987-05-02,100,Keep Your Eye On Me,Herb Alpert,65,46,10,happy
1987-04-04,1,Nothing's Gonna Stop Us Now,Starship,2,1,10,happy
1987-04-04,2,Lean On Me,Club Nouveau,1,1,8,happy
1987-04-04,3,"Tonight, Tonight, Tonight",Genesis,4,3,8,happy
1987-04-04,4,Let's Wait Awhile,Janet Jackson,3,2,12,0
1987-04-04,5,Come Go With Me,Expose,7,5,11,happy
1987-04-04,6,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,10,6,7,happy
1987-04-04,7,Don't Dream It's Over,Crowded House,9,7,12,happy
1987-04-04,8,The Final Countdown,Europe,8,8,11,2
1987-04-04,9,Mandolin Rain,Bruce Hornsby & The Range,5,4,12,sad
1987-04-04,10,Let's Go!,Wang Chung,11,10,11,happy
1987-04-04,11,Midnight Blue,Lou Gramm,12,11,10,happy
1987-04-04,12,Sign 'O' The Times,Prince,14,12,5,happy
1987-04-04,13,What You Get Is What You See,Tina Turner,15,13,9,happy
1987-04-04,14,The Finer Things,Steve Winwood,20,14,9,happy
1987-04-04,15,"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram,6,2,16,0
1987-04-04,16,That Ain't Love,REO Speedwagon,17,16,10,happy
1987-04-04,17,Walking Down Your Street,The Bangles,21,17,8,happy
1987-04-04,18,Looking For A New Love,Jody Watley,26,18,5,1
1987-04-04,19,The Honeythief,Hipsway,24,19,11,happy
1987-04-04,20,Stone Love,Kool & The Gang,25,20,9,happy
1987-04-04,21,Dominoes,Robbie Nevil,29,21,8,happy
1987-04-04,22,(I Just) Died In Your Arms,Cutting Crew,34,22,5,1
1987-04-04,23,As We Lay,Shirley Murdock,23,23,12,0
1987-04-04,24,Come As You Are,Peter Wolf,30,24,6,sad
1987-04-04,25,La Isla Bonita,Madonna,39,25,3,happy
1987-04-04,26,What's Going On,Cyndi Lauper,35,26,4,happy
1987-04-04,27,Smoking Gun,The Robert Cray Band,33,27,9,happy
1987-04-04,28,Jacob's Ladder,Huey Lewis & The News,13,1,12,happy
1987-04-04,29,Can'tcha Say (You Believe In Me)/Still In Love,Boston,36,29,5,sad
1987-04-04,30,Big Time,Peter Gabriel,16,8,19,happy
1987-04-04,31,Livin' On A Prayer,Bon Jovi,19,1,17,happy
1987-04-04,32,You Got It All,The Jets,22,3,21,happy
1987-04-04,33,Light Of Day,The Barbusters (Joan Jett And The Blackhearts),37,33,7,1
1987-04-04,34,I Will Be There,Glass Tiger,38,34,6,happy
1987-04-04,35,With or Without You,U2,44,35,3,sad
1987-04-04,36,Serious,Donna Allen,40,36,8,happy
1987-04-04,37,The Lady In Red,Chris de Burgh,41,37,8,sad
1987-04-04,38,Ship Of Fools (Save Me From Tomorrow),World Party,43,38,8,happy
1987-04-04,39,Nothing's Gonna Change My Love For You,Glenn Medeiros,45,39,8,0
1987-04-04,40,Respect Yourself,Bruce Willis,18,5,12,happy
1987-04-04,41,Talk Dirty To Me,Poison,50,41,4,happy
1987-04-04,42,Heat Of The Night,Bryan Adams,54,42,2,happy
1987-04-04,43,Boom Boom (Let's Go Back To My Room),Paul Lekakis,46,43,5,happy
1987-04-04,44,Big Love,Fleetwood Mac,52,44,2,happy
1987-04-04,45,Brand New Lover,Dead Or Alive,28,15,19,happy
1987-04-04,46,Keep Your Eye On Me,Herb Alpert,49,46,6,happy
1987-04-04,47,(You Gotta) Fight For Your Right (To Party!),Beastie Boys,27,7,16,happy
1987-04-04,48,Right On Track,The Breakfast Club,55,48,4,1
1987-04-04,49,The Right Thing,Simply Red,53,49,6,happy
1987-04-04,50,I Wanna Go Back,Eddie Money,31,14,16,1
1987-04-04,51,Show Me,The Cover Girls,57,51,6,happy
1987-04-04,52,Se La,Lionel Richie,72,52,2,happy
1987-04-04,53,If She Would Have Been Faithful. . .,Chicago,66,53,3,happy
1987-04-04,54,I Know What I Like,Huey Lewis & The News,,54,1,happy
1987-04-04,55,Candy,Cameo,32,21,15,happy
1987-04-04,56,I Got The Feelin' (It's Over),Gregory Abbott,56,56,7,happy
1987-04-04,57,How Much Love,Survivor,51,51,7,happy
1987-04-04,58,It's Tricky,Run-D.M.C.,61,58,6,2
1987-04-04,59,Brass Monkey,Beastie Boys,65,59,3,1
1987-04-04,60,Heartbreak Beat,Psychedelic Furs,63,60,4,happy
1987-04-04,61,Will You Still Love Me?,Chicago,42,3,21,0
1987-04-04,62,Meet Me Half Way,Kenny Loggins,67,62,5,0
1987-04-04,63,Never Enough,Patty Smyth,64,63,6,0
1987-04-04,64,Sexappeal,Georgio,58,58,6,happy
1987-04-04,65,Dance,Ratt,59,59,7,happy
1987-04-04,66,I'll Be Alright Without You,Journey,48,14,18,happy
1987-04-04,67,Get That Love,Thompson Twins,78,67,2,happy
1987-04-04,68,Winner Takes It All,Sammy Hagar,60,54,8,sad
1987-04-04,69,You Can Call Me Al,Paul Simon,92,44,16,happy
1987-04-04,70,You Keep Me Hangin' On,Kim Wilde,96,70,2,1
1987-04-04,71,Always,Atlantic Starr,79,71,2,sad
1987-04-04,72,Day-In Day-Out,David Bowie,,72,1,happy
1987-04-04,73,Fascinated,Company B,85,73,3,happy
1987-04-04,74,Hold Me,Sheila E.,68,68,9,0
1987-04-04,75,We Connect,Stacey Q,62,35,17,happy
1987-04-04,76,There's Nothing Better Than Love,Luther Vandross with Gregory Hines,84,76,4,sad
1987-04-04,77,Keep Your Hands To Yourself,The Georgia Satellites,47,2,20,1
1987-04-04,78,Same Ole Love (365 Days A Year),Anita Baker,88,78,3,happy
1987-04-04,79,Just To See Her,Smokey Robinson,89,79,2,1
1987-04-04,80,The Secret Of My Success,Night Ranger,86,80,2,1
1987-04-04,81,Lessons In Love,Level 42,,81,1,happy
1987-04-04,82,Living In A Dream,Pseudo Echo,93,82,2,happy
1987-04-04,83,Ballerina Girl,Lionel Richie,73,7,18,sad
1987-04-04,84,World Shut Your Mouth,Julian Cope,90,84,3,1
1987-04-04,85,Have You Ever Loved Somebody,Freddie Jackson,76,69,9,1
1987-04-04,86,Hooked On You,Sweet Sensation,83,64,12,1
1987-04-04,87,"Do Ya, Do Ya (Wanna Please Me)",Samantha Fox,87,87,4,happy
1987-04-04,88,Dancin' With My Mirror,Corey Hart,91,88,2,happy
1987-04-04,89,Touch Me (I Want Your Body),Samantha Fox,69,4,23,happy
1987-04-04,90,He Wants My Body,Starpoint,94,90,4,happy
1987-04-04,91,Don't Give Up,Peter Gabriel/Kate Bush,,91,1,1
1987-04-04,92,Love You Down,Ready For The World,75,9,19,0
1987-04-04,93,Battleship Chains,The Georgia Satellites,95,93,2,2
1987-04-04,94,Baby Grand,Billy Joel featuring Ray Charles,,94,1,1
1987-04-04,95,Songbird,Kenny G,,95,1,sad
1987-04-04,96,I'm No Angel,The Gregg Allman Band,,96,1,1
1987-04-04,97,One Simple Thing,Stabilizers,,97,1,happy
1987-04-04,98,Open Your Heart,Madonna,80,1,18,happy
1987-04-04,99,Ain't So Easy,David & David,77,51,11,happy
1987-04-04,100,Showing Out (Get Fresh At The Weekend),Mel & Kim,81,78,7,1
1987-03-07,1,Livin' On A Prayer,Bon Jovi,1,1,13,happy
1987-03-07,2,Jacob's Ladder,Huey Lewis & The News,2,2,8,happy
1987-03-07,3,You Got It All,The Jets,5,3,17,happy
1987-03-07,4,"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram,6,4,12,0
1987-03-07,5,Respect Yourself,Bruce Willis,7,5,8,happy
1987-03-07,6,Keep Your Hands To Yourself,The Georgia Satellites,3,2,16,1
1987-03-07,7,(You Gotta) Fight For Your Right (To Party!),Beastie Boys,8,7,12,happy
1987-03-07,8,Big Time,Peter Gabriel,9,8,15,happy
1987-03-07,9,Mandolin Rain,Bruce Hornsby & The Range,12,9,8,sad
1987-03-07,10,Let's Wait Awhile,Janet Jackson,15,10,8,0
1987-03-07,11,Will You Still Love Me?,Chicago,4,3,17,0
1987-03-07,12,Lean On Me,Club Nouveau,22,12,4,happy
1987-03-07,13,Nothing's Gonna Stop Us Now,Starship,21,13,6,happy
1987-03-07,14,I'll Be Alright Without You,Journey,14,14,14,happy
1987-03-07,15,I Wanna Go Back,Eddie Money,17,15,12,1
1987-03-07,16,"Tonight, Tonight, Tonight",Genesis,27,16,4,happy
1987-03-07,17,Brand New Lover,Dead Or Alive,20,17,15,happy
1987-03-07,18,Ballerina Girl,Lionel Richie,10,7,14,sad
1987-03-07,19,Come Go With Me,Expose,23,19,7,happy
1987-03-07,20,The Final Countdown,Europe,30,20,7,2
1987-03-07,21,Touch Me (I Want Your Body),Samantha Fox,11,4,19,happy
1987-03-07,22,Candy,Cameo,28,22,11,happy
1987-03-07,23,Don't Dream It's Over,Crowded House,34,23,8,happy
1987-03-07,24,Let's Go!,Wang Chung,32,24,7,happy
1987-03-07,25,Love You Down,Ready For The World,13,9,15,0
1987-03-07,26,Nobody's Fool,Cinderella,16,13,18,0
1987-03-07,27,Open Your Heart,Madonna,19,1,14,happy
1987-03-07,28,At This Moment,Billy Vera & The Beaters,24,1,18,sad
1987-03-07,29,Midnight Blue,Lou Gramm,37,29,6,happy
1987-03-07,30,Stop To Love,Luther Vandross,18,15,17,happy
1987-03-07,31,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,44,31,3,happy
1987-03-07,32,What You Get Is What You See,Tina Turner,41,32,5,happy
1987-03-07,33,As We Lay,Shirley Murdock,36,33,8,0
1987-03-07,34,That Ain't Love,REO Speedwagon,40,34,6,happy
1987-03-07,35,We Connect,Stacey Q,35,35,13,happy
1987-03-07,36,Change Of Heart,Cyndi Lauper,25,3,15,happy
1987-03-07,37,Don't Need A Gun,Billy Idol,39,37,7,happy
1987-03-07,38,Facts Of Love,Jeff Lorber & Karyn White,31,27,14,happy
1987-03-07,39,Talk To Me,Chico DeBarge,26,21,18,happy
1987-03-07,40,Don't Leave Me This Way,The Communards,42,40,11,happy
1987-03-07,41,The Finer Things,Steve Winwood,53,41,5,happy
1987-03-07,42,The Honeythief,Hipsway,50,42,7,happy
1987-03-07,43,Skin Trade,Duran Duran,49,43,6,happy
1987-03-07,44,Can't Help Falling In Love,Corey Hart,29,24,13,sad
1987-03-07,45,Walking Down Your Street,The Bangles,57,45,4,happy
1987-03-07,46,Fire,Bruce Springsteen,46,46,6,0
1987-03-07,47,Shelter,Lone Justice,51,47,9,happy
1987-03-07,48,Stone Love,Kool & The Gang,58,48,5,happy
1987-03-07,49,Dominoes,Robbie Nevil,60,49,4,happy
1987-03-07,50,C'est La Vie,Robbie Nevil,38,2,22,1
1987-03-07,51,Ain't So Easy,David & David,54,51,7,happy
1987-03-07,52,We're Ready,Boston,33,9,14,0
1987-03-07,53,Cry Wolf,a-ha,55,53,7,happy
1987-03-07,54,Come As You Are,Peter Wolf,71,54,2,sad
1987-03-07,55,Stay The Night,Benjamin Orr,43,24,18,1
1987-03-07,56,Smoking Gun,The Robert Cray Band,61,56,5,happy
1987-03-07,57,Serious,Donna Allen,69,57,4,happy
1987-03-07,58,Shake You Down,Gregory Abbott,47,1,21,1
1987-03-07,59,Sign 'O' The Times,Prince,,59,1,happy
1987-03-07,60,Light Of Day,The Barbusters (Joan Jett And The Blackhearts),78,60,3,1
1987-03-07,61,Someday,Glass Tiger,48,7,19,happy
1987-03-07,62,Winner Takes It All,Sammy Hagar,66,62,4,sad
1987-03-07,63,Coming Up Close,Til Tuesday,59,59,9,0
1987-03-07,64,My Baby,Pretenders,65,64,5,happy
1987-03-07,65,Land Of Confusion,Genesis,45,4,19,happy
1987-03-07,66,I Will Be There,Glass Tiger,83,66,2,happy
1987-03-07,67,The Lady In Red,Chris de Burgh,74,67,4,sad
1987-03-07,68,Nothing's Gonna Change My Love For You,Glenn Medeiros,79,68,4,0
1987-03-07,69,How Much Love,Survivor,75,69,3,happy
1987-03-07,70,Caught Up In The Rapture,Anita Baker,56,37,15,1
1987-03-07,71,Ship Of Fools (Save Me From Tomorrow),World Party,86,71,4,happy
1987-03-07,72,Have You Ever Loved Somebody,Freddie Jackson,73,72,5,1
1987-03-07,73,Boom Boom (Let's Go Back To My Room),Paul Lekakis,,73,1,happy
1987-03-07,74,Can'tcha Say (You Believe In Me)/Still In Love,Boston,,74,1,sad
1987-03-07,75,Dance,Ratt,81,75,3,happy
1987-03-07,76,I Got The Feelin' (It's Over),Gregory Abbott,82,76,3,happy
1987-03-07,77,Hooked On You,Sweet Sensation,68,64,8,1
1987-03-07,78,Kiss You (When It's Dangerous),Eight Seconds,72,72,6,happy
1987-03-07,79,Hold Me,Sheila E.,70,70,5,0
1987-03-07,80,(I Just) Died In Your Arms,Cutting Crew,,80,1,1
1987-03-07,81,Sexappeal,Georgio,88,81,2,happy
1987-03-07,82,Looking For A New Love,Jody Watley,,82,1,1
1987-03-07,83,The Right Thing,Simply Red,96,83,2,happy
1987-03-07,84,Never Enough,Patty Smyth,91,84,2,0
1987-03-07,85,Showing Out (Get Fresh At The Weekend),Mel & Kim,90,85,3,1
1987-03-07,86,Show Me,The Cover Girls,89,86,2,happy
1987-03-07,87,It's Tricky,Run-D.M.C.,93,87,2,2
1987-03-07,88,Keep Your Eye On Me,Herb Alpert,94,88,2,happy
1987-03-07,89,Someone Like You,Daryl Hall,63,57,7,happy
1987-03-07,90,Without Your Love,Toto,52,38,11,happy
1987-03-07,91,The Boy In The Bubble,Paul Simon,,91,1,happy
1987-03-07,92,(I Know) I'm Losing You,Uptown,80,80,11,happy
1987-03-07,93,So Much For Love,The Venetians,97,93,2,sad
1987-03-07,94,Deep River Woman,Lionel Richie,77,71,8,0
1987-03-07,95,Meet Me Half Way,Kenny Loggins,,95,1,0
1987-03-07,96,Power,Kansas,84,84,4,happy
1987-03-07,97,Boy Toy,Tia,,97,1,happy
1987-03-07,98,This Is The Time,Billy Joel,64,18,17,sad
1987-03-07,99,Hold Me,Colin James Hay,,99,1,0
1987-03-07,100,If I Say Yes,Five Star,87,67,11,happy
1987-02-07,1,Open Your Heart,Madonna,2,1,10,happy
1987-02-07,2,At This Moment,Billy Vera & The Beaters,1,1,14,sad
1987-02-07,3,Livin' On A Prayer,Bon Jovi,9,3,9,happy
1987-02-07,4,Change Of Heart,Cyndi Lauper,5,4,11,happy
1987-02-07,5,Touch Me (I Want Your Body),Samantha Fox,10,5,15,happy
1987-02-07,6,Land Of Confusion,Genesis,4,4,15,happy
1987-02-07,7,Keep Your Hands To Yourself,The Georgia Satellites,11,7,12,1
1987-02-07,8,Someday,Glass Tiger,7,7,15,happy
1987-02-07,9,Will You Still Love Me?,Chicago,13,9,13,0
1987-02-07,10,We're Ready,Boston,12,10,10,0
1987-02-07,11,C'est La Vie,Robbie Nevil,3,2,18,1
1987-02-07,12,Ballerina Girl,Lionel Richie,14,12,10,sad
1987-02-07,13,Shake You Down,Gregory Abbott,8,1,17,1
1987-02-07,14,Love You Down,Ready For The World,17,14,11,0
1987-02-07,15,Jacob's Ladder,Huey Lewis & The News,23,15,4,happy
1987-02-07,16,Control,Janet Jackson,6,5,15,happy
1987-02-07,17,You Got It All,The Jets,20,17,13,happy
1987-02-07,18,Nobody's Fool,Cinderella,22,18,14,0
1987-02-07,19,Stop To Love,Luther Vandross,21,19,13,happy
1987-02-07,20,This Is The Time,Billy Joel,18,18,13,sad
1987-02-07,21,"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram,29,21,8,0
1987-02-07,22,Big Time,Peter Gabriel,26,22,11,happy
1987-02-07,23,Talk To Me,Chico DeBarge,25,23,14,happy
1987-02-07,24,(You Gotta) Fight For Your Right (To Party!),Beastie Boys,32,24,8,happy
1987-02-07,25,Stay The Night,Benjamin Orr,27,25,14,1
1987-02-07,26,Respect Yourself,Bruce Willis,33,26,4,happy
1987-02-07,27,I'll Be Alright Without You,Journey,31,27,10,happy
1987-02-07,28,Jimmy Lee,Aretha Franklin,30,28,10,happy
1987-02-07,29,Victory,Kool & The Gang,15,10,15,happy
1987-02-07,30,Walk Like An Egyptian,The Bangles,19,1,20,1
1987-02-07,31,Can't Help Falling In Love,Corey Hart,36,31,9,sad
1987-02-07,32,I Wanna Go Back,Eddie Money,35,32,8,1
1987-02-07,33,Brand New Lover,Dead Or Alive,37,33,11,happy
1987-02-07,34,Is This Love,Survivor,16,9,16,1
1987-02-07,35,Mandolin Rain,Bruce Hornsby & The Range,40,35,4,sad
1987-02-07,36,Let's Wait Awhile,Janet Jackson,46,36,4,0
1987-02-07,37,Facts Of Love,Jeff Lorber & Karyn White,41,37,10,happy
1987-02-07,38,Notorious,Duran Duran,24,2,15,happy
1987-02-07,39,Caught Up In The Rapture,Anita Baker,43,39,11,1
1987-02-07,40,Without Your Love,Toto,45,40,7,happy
1987-02-07,41,Candy,Cameo,47,41,7,happy
1987-02-07,42,Nothing's Gonna Stop Us Now,Starship,64,42,2,happy
1987-02-07,43,Let's Go!,Wang Chung,53,43,3,happy
1987-02-07,44,Come Go With Me,Expose,56,44,3,happy
1987-02-07,45,Coming Around Again,Carly Simon,28,18,15,sad
1987-02-07,46,We Connect,Stacey Q,48,46,9,happy
1987-02-07,47,As We Lay,Shirley Murdock,55,47,4,0
1987-02-07,48,The Final Countdown,Europe,62,48,3,2
1987-02-07,49,Everybody Have Fun Tonight,Wang Chung,39,2,19,happy
1987-02-07,50,Falling In Love (Uh-Oh),Miami Sound Machine,34,25,15,happy
1987-02-07,51,Don't Need A Gun,Billy Idol,60,51,3,happy
1987-02-07,52,Don't Dream It's Over,Crowded House,59,52,4,happy
1987-02-07,53,All I Wanted,Kansas,38,19,15,happy
1987-02-07,54,That Ain't Love,REO Speedwagon,73,54,2,happy
1987-02-07,55,The Way It Is,Bruce Hornsby & The Range,42,1,21,0
1987-02-07,56,Stand By Me,Ben E. King,44,4,33,0
1987-02-07,57,Shelter,Lone Justice,66,57,5,happy
1987-02-07,58,Don't Leave Me This Way,The Communards,65,58,7,happy
1987-02-07,59,Fire,Bruce Springsteen,80,59,2,0
1987-02-07,60,Girlfriend,Bobby Brown,57,57,8,happy
1987-02-07,61,I Need Your Loving,The Human League,49,44,10,happy
1987-02-07,62,You Be Illin',Run-D.M.C.,54,29,16,happy
1987-02-07,63,Midnight Blue,Lou Gramm,82,63,2,happy
1987-02-07,64,Someone Like You,Daryl Hall,74,64,3,happy
1987-02-07,65,Skin Trade,Duran Duran,83,65,2,happy
1987-02-07,66,Coming Up Close,Til Tuesday,72,66,5,0
1987-02-07,67,If I Say Yes,Five Star,67,67,7,happy
1987-02-07,68,Big Mistake,Peter Cetera,79,68,3,happy
1987-02-07,69,For Tonight,Nancy Martinez,50,32,19,happy
1987-02-07,70,Cry Wolf,a-ha,76,70,3,happy
1987-02-07,71,War,Bruce Springsteen,52,8,12,happy
1987-02-07,72,Hooked On You,Sweet Sensation,75,72,4,1
1987-02-07,73,The Honeythief,Hipsway,84,73,3,happy
1987-02-07,74,What You Get Is What You See,Tina Turner,,74,1,happy
1987-02-07,75,Deep River Woman,Lionel Richie,88,75,4,0
1987-02-07,76,The Best Man In The World,Ann Wilson,61,61,11,sad
1987-02-07,77,Don't Get Me Wrong,Pretenders,69,10,18,1
1987-02-07,78,Someone,El DeBarge,70,70,7,0
