date,rank,song,artist,last-week,peak-rank,weeks-on-board,label
2021-08-07,62,We Didn't Have Much,Justin Moore,65.0,62,6,1
2021-08-07,63,2055,Sleepy Hallow,87.0,63,2,1
2021-08-07,64,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,59.0,53,14,1
2021-08-07,65,Blame It On You,Jason Aldean,36.0,30,14,happy
2021-08-07,66,Settling Down,Miranda Lambert,53.0,41,20,1
2021-08-07,67,Gone,Dierks Bentley,63.0,26,20,2
2021-08-07,68,Way Less Sad,AJR,62.0,54,14,happy
2021-08-07,69,my.life,"J. Cole, 21 Savage & Morray",69.0,2,11,1
2021-08-07,70,A-O-K,Tai Verdes,78.0,70,4,happy
2021-08-07,71,Straightenin,Migos,72.0,23,11,1
2021-08-07,72,Tombstone,Rod Wave,77.0,11,18,sad
2021-08-07,73,Love Again,Dua Lipa,89.0,73,2,happy
2021-08-07,74,AM,Nio Garcia X J Balvin X Bad Bunny,73.0,41,5,happy
2021-08-07,75,Favorite Crime,Olivia Rodrigo,68.0,16,10,0
2021-08-07,76,Come Through,H.E.R. Featuring Chris Brown,84.0,64,8,1
2021-08-07,77,I Was On A Boat That Day,Old Dominion,90.0,77,4,happy
2021-08-07,78,Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs,100.0,78,4,1
2021-08-07,79,You Should Probably Leave,Chris Stapleton,98.0,79,4,1
2021-08-07,80,Happier,Olivia Rodrigo,76.0,15,10,0
2021-08-07,81,Pepas,Farruko,,81,1,1
2021-08-07,82,My Boy,Elvie Shane,95.0,82,5,happy
2021-08-07,83,Hats Off,"Lil Baby, Lil Durk & Travis Scott",81.0,16,8,1
2021-08-07,84,Red Light Green Light,DaBaby,79.0,50,5,1
2021-08-07,85,Fiel,"Los Legendarios, Wisin & Jhay Cortez",85.0,62,7,1
2021-08-07,86,Next Girl,Carly Pearce,,86,2,happy
2021-08-07,87,NDA,Billie Eilish,75.0,39,3,0
2021-08-07,88,Better Believe,"Belly, The Weeknd & Young Thug",,88,1,1
2021-08-07,89,Lick Back,EST Gee,,89,1,happy
2021-08-07,90,Memory I Don't Mess With,Lee Brice,,90,1,happy
2021-08-07,91,Ski,Young Thug & Gunna,74.0,18,15,1
2021-08-07,92,5500 Degrees,"EST Gee Featuring Lil Baby, 42 Dugg & Rylo Rodriguez",,92,1,happy
2021-08-07,93,Build A Bitch,Bella Poarch,96.0,56,11,1
2021-08-07,94,Twerkulator,City Girls,94.0,51,8,1
2021-08-07,95,Brutal,Olivia Rodrigo,88.0,12,10,1
2021-08-07,96,Minimum Wage,Blake Shelton,83.0,67,12,happy
2021-08-07,97,Working,Tate McRae X Khalid,,88,5,1
2021-08-07,98,Holy Smokes,Trippie Redd Featuring Lil Uzi Vert,50.0,50,2,happy
2021-08-07,99,WUSYANAME,"Tyler, The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign",91.0,14,5,1
2021-08-07,100,Still Chose You,The Kid LAROI Featuring Mustard,,100,1,happy
2021-07-03,1,Butter,BTS,1.0,1,5,happy
2021-07-03,2,Good 4 U,Olivia Rodrigo,2.0,1,6,1
2021-07-03,3,Levitating,Dua Lipa Featuring DaBaby,3.0,2,38,1
2021-07-03,4,Kiss Me More,Doja Cat Featuring SZA,4.0,4,11,1
2021-07-03,5,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,5.0,1,14,happy
2021-07-03,6,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),6.0,1,16,happy
2021-07-03,7,Save Your Tears,The Weeknd & Ariana Grande,7.0,1,28,happy
2021-07-03,8,Montero (Call Me By Your Name),Lil Nas X,9.0,1,13,happy
2021-07-03,9,Deja Vu,Olivia Rodrigo,10.0,3,12,1
2021-07-03,10,Astronaut In The Ocean,Masked Wolf,8.0,6,19,1
2021-07-03,11,Rapstar,Polo G,11.0,1,11,1
2021-07-03,12,Forever After All,Luke Combs,12.0,2,35,0
2021-07-03,13,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,14.0,13,16,1
2021-07-03,14,Without You,The Kid LAROI,13.0,8,29,happy
2021-07-03,15,Blinding Lights,The Weeknd,17.0,1,81,1
2021-07-03,16,Heartbreak Anniversary,Giveon,22.0,16,19,0
2021-07-03,17,Thot Shit,Megan Thee Stallion,16.0,16,2,1
2021-07-03,18,Best Friend,Saweetie Featuring Doja Cat,20.0,14,24,1
2021-07-03,19,Heat Waves,Glass Animals,21.0,19,23,happy
2021-07-03,20,Wants And Needs,Drake Featuring Lil Baby,24.0,2,16,1
2021-07-03,21,Famous Friends,Chris Young + Kane Brown,28.0,21,13,happy
2021-07-03,22,Yonaguni,Bad Bunny,18.0,10,3,1
2021-07-03,23,Drivers License,Olivia Rodrigo,19.0,1,24,sad
2021-07-03,24,Lil Bit,Nelly & Florida Georgia Line,37.0,24,14,1
2021-07-03,25,Telepatia,Kali Uchis,30.0,25,18,1
2021-07-03,26,Gone,Dierks Bentley,32.0,26,15,2
2021-07-03,27,pov,Ariana Grande,33.0,27,16,0
2021-07-03,28,Traitor,Olivia Rodrigo,25.0,9,5,0
2021-07-03,29,Mood,24kGoldn Featuring iann dior,31.0,1,46,1
2021-07-03,30,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,34.0,20,8,2
2021-07-03,31,Calling My Phone,Lil Tjay Featuring 6LACK,29.0,3,19,0
2021-07-03,32,Late At Night,Roddy Ricch,35.0,20,3,0
2021-07-03,33,My Ex's Best Friend,Machine Gun Kelly X blackbear,36.0,20,45,1
2021-07-03,34,Blame It On You,Jason Aldean,44.0,34,9,happy
2021-07-03,35,Wockesha,Moneybagg Yo,39.0,33,9,1
2021-07-03,36,Todo de Ti,Rauw Alejandro,45.0,36,4,happy
2021-07-03,37,Leave Before You Love Me,Marshmello X Jonas Brothers,58.0,37,5,1
2021-07-03,38,What You Know Bout Love,Pop Smoke,41.0,9,42,1
2021-07-03,39,Ball If I Want To,DaBaby,,39,1,1
2021-07-03,40,Time Today,Moneybagg Yo,47.0,31,20,happy
2021-07-03,41,Settling Down,Miranda Lambert,50.0,41,15,1
2021-07-03,42,Happier,Olivia Rodrigo,40.0,15,5,0
2021-07-03,43,Almost Maybes,Jordan Davis,54.0,43,22,happy
2021-07-03,44,Up,Cardi B,42.0,1,20,happy
2021-07-03,45,Straightenin,Migos,23.0,23,6,1
2021-07-03,46,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,46.0,12,23,1
2021-07-03,47,Favorite Crime,Olivia Rodrigo,43.0,16,5,0
2021-07-03,48,Glad You Exist,Dan + Shay,57.0,48,20,happy
2021-07-03,49,Having Our Way,Migos Featuring Drake,15.0,15,2,1
2021-07-03,50,Single Saturday Night,Cole Swindell,60.0,50,8,happy
2021-07-03,51,Fancy Like,Walker Hayes,,51,1,1
2021-07-03,52,my.life,"J. Cole, 21 Savage & Morray",56.0,2,6,1
2021-07-03,53,Track Star,Mooski,51.0,31,18,1
2021-07-03,54,Brutal,Olivia Rodrigo,52.0,12,5,1
2021-07-03,55,Hats Off,"Lil Baby, Lil Durk & Travis Scott",49.0,16,3,1
2021-07-03,56,Ski,Young Thug & Gunna,66.0,18,10,1
2021-07-03,57,Build A Bitch,Bella Poarch,67.0,56,6,1
2021-07-03,58,Things A Man Oughta Know,Lainey Wilson,81.0,58,6,happy
2021-07-03,59,Way Less Sad,AJR,68.0,59,9,happy
2021-07-03,60,Breaking Up Was Easy In The 90's,Sam Hunt,62.0,32,17,1
2021-07-03,61,Arcade,Duncan Laurence,74.0,61,11,0
2021-07-03,62,Fiel,"Los Legendarios, Wisin & Jhay Cortez",93.0,62,2,1
2021-07-03,63,One Too Many,Keith Urban Duet With P!nk,70.0,62,28,1
2021-07-03,64,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,78.0,64,4,happy
2021-07-03,65,Made For You,Jake Owen,72.0,32,18,sad
2021-07-03,66,Need To Know,Doja Cat,38.0,38,2,1
2021-07-03,67,Minimum Wage,Blake Shelton,76.0,67,7,happy
2021-07-03,68,"Jealousy, Jealousy",Olivia Rodrigo,69.0,24,5,1
2021-07-03,69,Nobody,Dylan Scott,55.0,50,17,happy
2021-07-03,70,Come Through,H.E.R. Featuring Chris Brown,,64,3,1
2021-07-03,71,You,Regard x Troye Sivan x Tate McRae,100.0,71,2,happy
2021-07-03,72,No Return,Polo G Featuring The Kid LAROI & Lil Durk,26.0,26,2,1
2021-07-03,73,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,90.0,73,9,1
2021-07-03,74,No More Parties,Coi Leray Featuring Lil Durk,75.0,26,20,happy
2021-07-03,75,Country Again,Thomas Rhett,92.0,73,8,1
2021-07-03,76,transparentsoul,Willow Featuring Travis Barker,87.0,76,2,2
2021-07-03,77,Enough For You,Olivia Rodrigo,73.0,14,5,0
2021-07-03,78,Chasing After You,Ryan Hurd With Maren Morris,,78,8,1
2021-07-03,79,Quicksand,Morray,91.0,65,20,happy
2021-07-03,80,Gang Gang,Polo G & Lil Wayne,48.0,33,5,1
2021-07-03,81,Follow You,Imagine Dragons,96.0,68,12,happy
2021-07-03,82,Miss The Rage,Trippie Redd & Playboi Carti,98.0,11,7,happy
2021-07-03,83,Tombstone,Rod Wave,,11,13,sad
2021-07-03,84,Pick Up Your Feelings,Jazmine Sullivan,,75,20,happy
2021-07-03,85,We Didn't Have Much,Justin Moore,,85,1,1
2021-07-03,86,Avalanche,Migos,27.0,27,2,1
2021-07-03,87,We're Good,Dua Lipa,,31,18,happy
2021-07-03,88,pride.is.the.devil,J. Cole & Lil Baby,84.0,7,6,happy
2021-07-03,89,4 Da Gang,42 Dugg & Roddy Ricch,,67,11,1
2021-07-03,90,Waves,Luke Bryan,,90,1,1
2021-07-03,91,What's Next,Drake,,1,15,2
2021-07-03,92,Lost Cause,Billie Eilish,77.0,27,3,sad
2021-07-03,93,Lumberjack,"Tyler, The Creator",,93,1,1
2021-07-03,94,Working,Tate McRae X Khalid,,94,1,1
2021-07-03,95,Tell Em,Cochise & $NOT,,64,3,1
2021-07-03,96,Twerkulator,City Girls,,51,3,1
2021-07-03,97,Still Runnin,"Lil Baby, Lil Durk & Meek Mill",99.0,43,3,1
2021-07-03,98,How It Feels,Lil Baby & Lil Durk,80.0,34,3,1
2021-07-03,99,My Boy,Elvie Shane,,99,1,happy
2021-07-03,100,Outside,MO3 X OG Bobby Billions,,99,2,2
2021-06-05,1,Butter,BTS,,1,1,happy
2021-06-05,2,Good 4 U,Olivia Rodrigo,1.0,1,2,1
2021-06-05,3,Deja Vu,Olivia Rodrigo,21.0,3,8,1
2021-06-05,4,Levitating,Dua Lipa Featuring DaBaby,3.0,2,34,1
2021-06-05,5,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),4.0,1,12,happy
2021-06-05,6,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,6.0,1,10,happy
2021-06-05,7,Save Your Tears,The Weeknd & Ariana Grande,9.0,1,24,happy
2021-06-05,8,Kiss Me More,Doja Cat Featuring SZA,10.0,5,7,1
2021-06-05,9,Traitor,Olivia Rodrigo,,9,1,0
2021-06-05,10,Astronaut In The Ocean,Masked Wolf,11.0,6,15,1
2021-06-05,11,Drivers License,Olivia Rodrigo,24.0,1,20,sad
2021-06-05,12,Brutal,Olivia Rodrigo,,12,1,1
2021-06-05,13,Montero (Call Me By Your Name),Lil Nas X,18.0,1,9,happy
2021-06-05,14,Enough For You,Olivia Rodrigo,,14,1,0
2021-06-05,15,Happier,Olivia Rodrigo,,15,1,0
2021-06-05,16,Without You,The Kid LAROI,16.0,8,25,happy
2021-06-05,17,Rapstar,Polo G,15.0,1,7,1
2021-06-05,18,Favorite Crime,Olivia Rodrigo,,18,1,0
2021-06-05,19,"1 Step Forward, 3 Steps Back",Olivia Rodrigo,,19,1,0
2021-06-05,20,Forever After All,Luke Combs,22.0,2,31,0
2021-06-05,21,my.life,"J. Cole, 21 Savage & Morray",2.0,2,2,1
2021-06-05,22,Blinding Lights,The Weeknd,23.0,1,77,1
2021-06-05,23,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,26.0,18,12,1
2021-06-05,24,"Jealousy, Jealousy",Olivia Rodrigo,,24,1,1
2021-06-05,25,Calling My Phone,Lil Tjay Featuring 6LACK,29.0,3,15,0
2021-06-05,26,pride.is.the.devil,J. Cole & Lil Baby,7.0,7,2,happy
2021-06-05,27,Best Friend,Saweetie Featuring Doja Cat,30.0,14,20,1
2021-06-05,28,Up,Cardi B,27.0,1,16,happy
2021-06-05,29,Hope Ur OK,Olivia Rodrigo,,29,1,0
2021-06-05,30,Heartbreak Anniversary,Giveon,32.0,17,15,0
2021-06-05,31,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,31.0,12,19,1
2021-06-05,32,Track Star,Mooski,44.0,31,14,1
2021-06-05,33,Gang Gang,Polo G & Lil Wayne,,33,1,1
2021-06-05,34,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,35.0,20,4,2
2021-06-05,35,Mood,24kGoldn Featuring iann dior,37.0,1,42,1
2021-06-05,36,Wockesha,Moneybagg Yo,39.0,36,5,1
2021-06-05,37,Heat Waves,Glass Animals,42.0,33,19,happy
2021-06-05,38,Back In Blood,Pooh Shiesty Featuring Lil Durk,40.0,13,21,1
2021-06-05,39,My Ex's Best Friend,Machine Gun Kelly X blackbear,34.0,20,41,1
2021-06-05,40,Hell Of A View,Eric Church,36.0,28,20,1
2021-06-05,41,amari,J. Cole,5.0,5,2,happy
2021-06-05,42,The Good Ones,Gabby Barrett,41.0,19,22,0
2021-06-05,43,What You Know Bout Love,Pop Smoke,45.0,9,38,1
2021-06-05,44,Telepatia,Kali Uchis,48.0,39,14,1
2021-06-05,45,pov,Ariana Grande,51.0,40,12,0
2021-06-05,46,Wants And Needs,Drake Featuring Lil Baby,49.0,2,12,1
2021-06-05,47,Breaking Up Was Easy In The 90's,Sam Hunt,43.0,32,13,1
2021-06-05,48,Seeing Green,"Nicki Minaj, Drake & Lil Wayne",12.0,12,2,1
2021-06-05,49,On Me,Lil Baby,47.0,15,25,1
2021-06-05,50,Nobody,Dylan Scott,59.0,50,13,happy
2021-06-05,51,Twerkulator,City Girls,,51,1,1
2021-06-05,52,Famous Friends,Chris Young + Kane Brown,55.0,52,9,happy
2021-06-05,53,Time Today,Moneybagg Yo,53.0,31,16,happy
2021-06-05,54,We're Good,Dua Lipa,46.0,31,15,happy
2021-06-05,55,Gone,Dierks Bentley,62.0,55,11,2
2021-06-05,56,Almost Maybes,Jordan Davis,61.0,56,18,happy
2021-06-05,57,Settling Down,Miranda Lambert,57.0,49,11,1
2021-06-05,58,Build A Bitch,Bella Poarch,58.0,58,2,1
2021-06-05,59,95.south,J. Cole,8.0,8,2,happy
2021-06-05,60,Your Power,Billie Eilish,54.0,10,4,sad
2021-06-05,61,No More Parties,Coi Leray Featuring Lil Durk,60.0,26,16,happy
2021-06-05,62,Lil Bit,Nelly & Florida Georgia Line,64.0,60,10,1
2021-06-05,63,Miss The Rage,Trippie Redd & Playboi Carti,50.0,11,3,happy
2021-06-05,64,Ski,Young Thug & Gunna,63.0,18,6,1
2021-06-05,65,Made For You,Jake Owen,56.0,32,14,sad
2021-06-05,66,Sun Goes Down,Lil Nas X,,66,1,1
2021-06-05,67,4 Da Gang,42 Dugg & Roddy Ricch,93.0,67,8,1
2021-06-05,68,Maybach,42 Dugg Featuring Future,,68,1,happy
2021-06-05,69,Straightenin,Migos,38.0,38,2,1
2021-06-05,70,Minimum Wage,Blake Shelton,96.0,70,3,happy
2021-06-05,71,interlude,J. Cole,17.0,8,3,happy
2021-06-05,72,applying.pressure,J. Cole,13.0,13,2,happy
2021-06-05,73,What's Next,Drake,66.0,1,12,2
2021-06-05,74,One Too Many,Keith Urban Duet With P!nk,69.0,62,24,1
2021-06-05,75,Glad You Exist,Dan + Shay,71.0,63,16,happy
2021-06-05,76,Blame It On You,Jason Aldean,73.0,71,5,happy
2021-06-05,77,Quicksand,Morray,70.0,65,16,happy
2021-06-05,78,Single Saturday Night,Cole Swindell,77.0,77,4,happy
2021-06-05,79,Streets,Doja Cat,68.0,16,20,1
2021-06-05,80,100.mil',J. Cole & Bas,14.0,14,2,1
2021-06-05,81,Solid,Young Thug & Gunna Featuring Drake,76.0,12,6,1
2021-06-05,82,Tombstone,Rod Wave,72.0,11,10,sad
2021-06-05,83,let.go.my.hand,"J. Cole, Bas & 6LACK",19.0,19,2,happy
2021-06-05,84,Goosebumps,Travis Scott & HVME,65.0,47,19,1
2021-06-05,85,Leave Before You Love Me,Marshmello X Jonas Brothers,,85,1,1
2021-06-05,86,Hold On,Justin Bieber,74.0,20,12,1
2021-06-05,87,All I Know So Far,P!nk,,74,2,1
2021-06-05,88,Arcade,Duncan Laurence,80.0,78,7,0
2021-06-05,89,Follow You,Imagine Dragons,75.0,68,8,happy
2021-06-05,90,Chasing After You,Ryan Hurd With Maren Morris,87.0,87,5,1
2021-06-05,91,Pick Up Your Feelings,Jazmine Sullivan,81.0,75,18,happy
2021-06-05,92,24 Hours,A Boogie Wit da Hoodie Featuring Lil Durk,,92,1,sad
2021-06-05,93,Hello,Pop Smoke Featuring A Boogie Wit da Hoodie,83.0,83,10,sad
2021-06-05,94,Way Less Sad,AJR,85.0,85,5,happy
2021-06-05,95,Drankin N Smokin,Future & Lil Uzi Vert,86.0,31,17,1
2021-06-05,96,Country Again,Thomas Rhett,99.0,73,4,1
2021-06-05,97,punchin'.the.clock,J. Cole,20.0,20,2,happy
2021-06-05,98,Wasted On You,Morgan Wallen,97.0,9,18,1
2021-06-05,99,the.climb.back,J. Cole,25.0,25,4,sad
2021-06-05,100,Things A Man Oughta Know,Lainey Wilson,94.0,94,2,happy
2021-05-01,1,Rapstar,Polo G,1.0,1,2,1
2021-05-01,2,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),3.0,1,7,happy
2021-05-01,3,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,4.0,1,5,happy
2021-05-01,4,Montero (Call Me By Your Name),Lil Nas X,2.0,1,4,happy
2021-05-01,5,Levitating,Dua Lipa Featuring DaBaby,6.0,5,29,1
2021-05-01,6,Save Your Tears,The Weeknd,5.0,4,19,1
2021-05-01,7,Astronaut In The Ocean,Masked Wolf,10.0,7,10,1
2021-05-01,8,Kiss Me More,Doja Cat Featuring SZA,7.0,7,2,1
2021-05-01,9,Up,Cardi B,8.0,1,11,happy
2021-05-01,10,Drivers License,Olivia Rodrigo,9.0,1,15,sad
2021-05-01,11,Deja Vu,Olivia Rodrigo,15.0,8,3,1
2021-05-01,12,Solid,Young Thug & Gunna Featuring Drake,,12,1,1
2021-05-01,13,Blinding Lights,The Weeknd,11.0,1,72,1
2021-05-01,14,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,12.0,12,14,1
2021-05-01,15,Best Friend,Saweetie Featuring Doja Cat,17.0,14,15,1
2021-05-01,16,Calling My Phone,Lil Tjay Featuring 6LACK,13.0,3,10,0
2021-05-01,17,What You Know Bout Love,Pop Smoke,14.0,9,33,1
2021-05-01,18,Ski,Young Thug & Gunna,,18,1,1
2021-05-01,19,Mood,24kGoldn Featuring iann dior,18.0,1,37,1
2021-05-01,20,Heartbreak Anniversary,Giveon,26.0,20,10,0
2021-05-01,21,The Good Ones,Gabby Barrett,19.0,19,17,0
2021-05-01,22,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,27.0,22,7,1
2021-05-01,23,Back In Blood,Pooh Shiesty Featuring Lil Durk,20.0,13,16,1
2021-05-01,24,Go Crazy,Chris Brown & Young Thug,22.0,3,50,1
2021-05-01,25,You Broke Me First.,Tate McRae,23.0,17,35,sad
2021-05-01,26,34+35,Ariana Grande,21.0,2,25,1
2021-05-01,27,My Ex's Best Friend,Machine Gun Kelly X blackbear,28.0,21,36,1
2021-05-01,28,What's Next,Drake,25.0,1,7,2
2021-05-01,29,Dakiti,Bad Bunny & Jhay Cortez,34.0,5,25,1
2021-05-01,30,Therefore I Am,Billie Eilish,24.0,2,24,sad
2021-05-01,31,Without You,The Kid LAROI,32.0,30,20,happy
2021-05-01,32,On Me,Lil Baby,33.0,23,20,1
2021-05-01,33,Positions,Ariana Grande,31.0,1,26,1
2021-05-01,34,You're Mines Still,Yung Bleu Featuring Drake,29.0,18,20,1
2021-05-01,35,Forever After All,Luke Combs,44.0,2,26,0
2021-05-01,36,Wants And Needs,Drake Featuring Lil Baby,47.0,2,7,1
2021-05-01,37,Track Star,Mooski,35.0,35,9,1
2021-05-01,38,We're Good,Dua Lipa,45.0,38,10,happy
2021-05-01,39,Heat Waves,Glass Animals,41.0,39,14,happy
2021-05-01,40,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,36.0,6,42,1
2021-05-01,41,Hell Of A View,Eric Church,58.0,41,15,1
2021-05-01,42,Made For You,Jake Owen,43.0,42,9,sad
2021-05-01,43,No More Parties,Coi Leray Featuring Lil Durk,37.0,26,11,happy
2021-05-01,44,Good Days,SZA,39.0,9,17,happy
2021-05-01,45,Starting Over,Chris Stapleton,42.0,25,34,0
2021-05-01,46,Diamonds Dancing,Young Thug & Gunna Featuring Travis Scott,,46,1,0
2021-05-01,47,Goosebumps,Travis Scott & HVME,50.0,47,14,1
2021-05-01,48,Tombstone,Rod Wave,38.0,11,5,sad
2021-05-01,49,Breaking Up Was Easy In The 90's,Sam Hunt,67.0,49,8,1
2021-05-01,50,Somebody Like That,Tenille Arts,59.0,50,14,happy
2021-05-01,51,Streets,Doja Cat,48.0,16,15,1
2021-05-01,52,What's Your Country Song,Thomas Rhett,54.0,29,18,1
2021-05-01,53,Time Today,Moneybagg Yo,51.0,37,11,happy
2021-05-01,54,Telepatia,Kali Uchis,56.0,39,9,1
2021-05-01,55,Cry Baby,Megan Thee Stallion Featuring DaBaby,49.0,28,20,1
2021-05-01,56,Hold On,Justin Bieber,63.0,20,7,1
2021-05-01,57,Street Runner,Rod Wave,53.0,16,6,1
2021-05-01,58,Just The Way,Parmalee x Blanco Brown,57.0,31,17,1
2021-05-01,59,Proud Of You,Young Thug Featuring Lil Uzi Vert & Yung Kayo,,59,1,3
2021-05-01,60,Willow,Taylor Swift,62.0,1,19,0
2021-05-01,61,Damage,H.E.R.,68.0,44,19,happy
2021-05-01,62,Richer,Rod Wave Featuring Polo G,55.0,22,4,happy
2021-05-01,63,Glad You Exist,Dan + Shay,78.0,63,11,happy
2021-05-01,64,La Noche de Anoche,Bad Bunny & Rosalia,74.0,53,13,1
2021-05-01,65,Settling Down,Miranda Lambert,76.0,65,6,1
2021-05-01,66,Came And Saw,Young Thug Featuring Rowdy Rebel,,66,1,1
2021-05-01,67,Headshot,"Lil Tjay, Polo G & Fivio Foreign",64.0,42,5,1
2021-05-01,68,Anyone,Justin Bieber,70.0,6,16,happy
2021-05-01,69,Down To One,Luke Bryan,61.0,36,17,1
2021-05-01,70,Lady,Brett Young,66.0,52,15,1
2021-05-01,71,Quicksand,Morray,85.0,71,11,happy
2021-05-01,72,One Too Many,Keith Urban Duet With P!nk,96.0,62,19,1
2021-05-01,73,Famous Friends,Chris Young + Kane Brown,90.0,73,4,happy
2021-05-01,74,Gone,Dierks Bentley,99.0,74,6,2
2021-05-01,75,My Head And My Heart,Ava Max,73.0,45,11,happy
2021-05-01,76,Almost Maybes,Jordan Davis,80.0,73,13,happy
2021-05-01,77,Paid The Fine,Young Thug & Gunna Featuring Lil Baby & YTB Trench,,77,1,1
2021-05-01,78,The Business,Tiesto,83.0,69,9,1
2021-05-01,79,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,,79,2,1
2021-05-01,80,Masterpiece,DaBaby,82.0,55,13,1
2021-05-01,81,pov,Ariana Grande,,40,7,0
2021-05-01,82,Long Live,Florida Georgia Line,60.0,45,16,1
2021-05-01,83,Hellcats & Trackhawks,Lil Durk,77.0,69,6,1
2021-05-01,84,Follow You,Imagine Dragons,,83,3,happy
2021-05-01,85,Momma's House,Dustin Lynch,69.0,59,15,1
2021-05-01,86,Nobody,Dylan Scott,91.0,85,8,happy
2021-05-01,87,Big Gangsta,Kevin Gates,81.0,81,2,1
2021-05-01,88,Pick Up Your Feelings,Jazmine Sullivan,86.0,75,13,happy
2021-05-01,89,Lil Bit,Nelly & Florida Georgia Line,92.0,89,5,1
2021-05-01,90,Mr. Perfectly Fine (Taylor's Version) (From The Vault),Taylor Swift,30.0,30,3,1
2021-05-01,91,Chasing After You,Ryan Hurd With Maren Morris,,91,1,1
2021-05-01,92,Wasted On You,Morgan Wallen,97.0,9,15,1
2021-05-01,93,Run It Up,Lil Tjay Featuring Offset & Moneybagg Yo,79.0,50,3,1
2021-05-01,94,Arcade,Duncan Laurence,,94,2,0
2021-05-01,95,You Got It,VEDO,,75,16,1
2021-05-01,96,Go!,Moneybagg Yo Featuring BIG30,,96,1,happy
2021-05-01,97,Drankin N Smokin,Future & Lil Uzi Vert,,31,12,1
2021-05-01,98,Monsters,All Time Low Featuring Demi Lovato & blackbear ,95.0,55,17,2
2021-05-01,99,Slatty,Young Thug & Gunna Featuring Yak Gotti & Lil Duke,,99,1,happy
2021-05-01,100,4 Da Gang,42 Dugg & Roddy Ricch,84.0,67,3,1
2021-04-03,1,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,,1,1,happy
2021-04-03,2,Up,Cardi B,1.0,1,7,happy
2021-04-03,3,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),2.0,2,3,happy
2021-04-03,4,Drivers License,Olivia Rodrigo,3.0,1,11,sad
2021-04-03,5,Save Your Tears,The Weeknd,5.0,4,15,1
2021-04-03,6,Blinding Lights,The Weeknd,6.0,1,68,1
2021-04-03,7,Levitating,Dua Lipa Featuring DaBaby,7.0,5,25,1
2021-04-03,8,What's Next,Drake,4.0,1,3,2
2021-04-03,9,What You Know Bout Love,Pop Smoke,12.0,9,29,1
2021-04-03,10,Mood,24kGoldn Featuring iann dior,8.0,1,33,1
2021-04-03,11,34+35,Ariana Grande,9.0,2,21,1
2021-04-03,12,Go Crazy,Chris Brown & Young Thug,11.0,3,46,1
2021-04-03,13,Back In Blood,Pooh Shiesty Featuring Lil Durk,14.0,13,12,1
2021-04-03,14,Calling My Phone,Lil Tjay Featuring 6LACK,13.0,3,6,0
2021-04-03,15,Therefore I Am,Billie Eilish,15.0,2,20,sad
2021-04-03,16,Anyone,Justin Bieber,37.0,6,12,happy
2021-04-03,17,Astronaut In The Ocean,Masked Wolf,25.0,17,6,1
2021-04-03,18,You're Mines Still,Yung Bleu Featuring Drake,18.0,18,16,1
2021-04-03,19,Wants And Needs,Drake Featuring Lil Baby,10.0,2,3,1
2021-04-03,20,Hold On,Justin Bieber,59.0,20,3,1
2021-04-03,21,Positions,Ariana Grande,17.0,1,22,1
2021-04-03,22,You Broke Me First.,Tate McRae,19.0,17,31,sad
2021-04-03,23,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,20.0,15,10,1
2021-04-03,24,Best Friend,Saweetie Featuring Doja Cat,21.0,21,11,1
2021-04-03,25,On Me,Lil Baby,23.0,23,16,1
2021-04-03,26,Dynamite,BTS,34.0,1,31,1
2021-04-03,27,Streets,Doja Cat,16.0,16,11,1
2021-04-03,28,Dakiti,Bad Bunny & Jhay Cortez,22.0,5,21,1
2021-04-03,29,Heartbreak Anniversary,Giveon,30.0,29,6,0
2021-04-03,30,No More Parties,Coi Leray Featuring Lil Durk,26.0,26,7,happy
2021-04-03,31,My Ex's Best Friend,Machine Gun Kelly X blackbear,28.0,21,32,1
2021-04-03,32,Street Runner,Rod Wave,36.0,32,2,1
